,x1,y1,z1
2759,1125,933,0.038336627
2760,1125,965,0.02789531
2761,1125,997,0.020141975
2762,1125,1029,0.007247861
2763,1125,1061,0.003488564
2764,1125,1093,0.001622518
2765,1125,1125,0.001106496
2766,1125,1157,0.001681854
2767,1125,1189,0.005138655
2768,1125,1221,0.007211888
2769,1125,1253,0.013554116
2770,1125,1285,0.031584078
2771,1125,1317,0.040187514
2772,1125,1349,0.063842236
2773,1125,1381,0.096538002
2774,1125,1413,0.139387434
2775,1125,1445,0.192755849
2776,1125,1477,0.256062084
2777,1125,1509,0.32772697
2778,1125,1541,0.361296814
2779,1125,1573,0.485710026
2780,1125,1605,0.610388258
2781,1125,1637,0.642131931
2782,1125,1669,0.672464757
2783,1125,1701,0.739275374
2784,1125,1733,0.827999575
2785,1125,1765,0.872000204
2786,1125,1797,0.907150734
2787,1125,1829,0.918777893
2788,1125,1861,0.943033823
2789,1125,1893,0.95070613
2790,1125,1925,0.973982408
2791,1125,1957,0.983046441
2792,1125,1989,0.991983741
2793,1125,2021,0.993295041
2794,1125,2053,0.995927281
2795,1125,2085,0.997581436
2796,1125,2117,0.998595261
2797,1125,2149,0.999201677
2798,1125,2181,0.999555895
2799,1125,2213,0.999758068
2800,1125,2245,0.999804577
2801,1125,2277,0.999896181
2802,1125,2309,0.999945933
2803,1125,2341,0.999972388
2804,1125,2373,0.999986166
2805,1125,2405,0.999995838
2806,1125,2437,0.999998021
2807,1125,2469,0.999999076
2808,1157,5,0.252089116
2809,1157,37,0.347774401
2810,1157,69,0.551040051
2811,1157,101,0.680642796
2812,1157,133,0.767993168
2813,1157,165,0.829040959
2814,1157,197,0.787324835
2815,1157,229,0.838188401
2816,1157,261,0.876557503
2817,1157,293,0.849293526
2818,1157,325,0.823092133
